date,IDN_Open,IDN_High,IDN_Low,IDN_Close,IDN_Volume,IDN_Dividends,IDN_Stock Splits
2001-04-11 00:00:00+00:00,46.0,46.400001525878906,43.20000076293945,46.0,1675,,
2001-04-12 00:00:00+00:00,44.79999923706055,46.79999923706055,42.79999923706055,46.0,2850,,
2001-04-16 00:00:00+00:00,46.0,46.400001525878906,42.79999923706055,44.31999969482422,3363,,
2001-04-17 00:00:00+00:00,43.20000076293945,44.0,41.59999847412109,43.59999847412109,2850,,
2001-04-18 00:00:00+00:00,45.119998931884766,48.0,44.0,46.400001525878906,2863,,
2001-04-19 00:00:00+00:00,47.20000076293945,48.79999923706055,46.79999923706055,48.79999923706055,4400,,
2001-04-20 00:00:00+00:00,48.79999923706055,49.59999847412109,48.400001525878906,48.400001525878906,1125,,
2001-04-23 00:00:00+00:00,47.20000076293945,48.720001220703125,46.79999923706055,48.0,2025,,
2001-04-24 00:00:00+00:00,48.0,48.0,45.59999847412109,46.79999923706055,1175,,
2001-04-25 00:00:00+00:00,45.59999847412109,47.20000076293945,43.59999847412109,44.79999923706055,1750,,
2001-04-26 00:00:00+00:00,44.0,45.36000061035156,42.400001525878906,45.20000076293945,1225,,
2001-04-27 00:00:00+00:00,45.20000076293945,46.400001525878906,44.400001525878906,45.59999847412109,1063,,
2001-04-30 00:00:00+00:00,46.400001525878906,47.91999816894531,46.400001525878906,47.84000015258789,1475,,
2001-05-01 00:00:00+00:00,47.84000015258789,48.0,46.400001525878906,46.400001525878906,4363,,
2001-05-02 00:00:00+00:00,44.79999923706055,45.59999847412109,43.68000030517578,44.400001525878906,2463,,
2001-05-03 00:00:00+00:00,43.59999847412109,44.0,42.79999923706055,43.27999877929688,688,,
2001-05-04 00:00:00+00:00,42.400001525878906,46.0,42.400001525878906,45.20000076293945,2538,,
2001-05-07 00:00:00+00:00,46.0,47.20000076293945,45.20000076293945,46.400001525878906,3638,,
2001-05-08 00:00:00+00:00,47.20000076293945,49.59999847412109,46.400001525878906,49.52000045776367,3388,,
2001-05-09 00:00:00+00:00,49.84000015258789,53.84000015258789,49.27999877929688,53.84000015258789,6113,,
2001-05-10 00:00:00+00:00,53.52000045776367,53.52000045776367,48.0,49.119998931884766,2813,,
2001-05-11 00:00:00+00:00,49.119998931884766,49.20000076293945,45.59999847412109,46.79999923706055,4263,,
2001-05-14 00:00:00+00:00,45.20000076293945,48.400001525878906,44.79999923706055,48.0,2250,,
2001-05-15 00:00:00+00:00,48.79999923706055,48.79999923706055,46.47999954223633,46.47999954223633,425,,
2001-05-16 00:00:00+00:00,46.400001525878906,46.400001525878906,42.79999923706055,42.880001068115234,1500,,
2001-05-17 00:00:00+00:00,42.880001068115234,42.880001068115234,42.08000183105469,42.880001068115234,1175,,
2001-05-18 00:00:00+00:00,42.79999923706055,42.79999923706055,40.0,41.20000076293945,1100,,
2001-05-21 00:00:00+00:00,40.0,41.20000076293945,38.400001525878906,40.400001525878906,5250,,
2001-05-22 00:00:00+00:00,40.0,46.0,40.0,46.0,1938,,
2001-05-23 00:00:00+00:00,45.20000076293945,47.59999847412109,44.0,47.59999847412109,2213,,
2001-05-24 00:00:00+00:00,46.79999923706055,48.47999954223633,46.47999954223633,48.31999969482422,2675,,
2001-05-25 00:00:00+00:00,48.31999969482422,48.79999923706055,47.68000030517578,48.79999923706055,850,,
2001-05-29 00:00:00+00:00,48.0,57.59999847412109,47.36000061035156,56.959999084472656,3425,,
2001-05-30 00:00:00+00:00,56.0,56.0,52.880001068115234,56.0,3575,,
2001-05-31 00:00:00+00:00,56.0,68.80000305175781,55.59999847412109,68.4000015258789,18563,,
2001-06-01 00:00:00+00:00,68.4000015258789,68.80000305175781,66.0,66.80000305175781,11450,,
2001-06-04 00:00:00+00:00,65.19999694824219,69.5999984741211,63.91999816894531,69.5999984741211,7700,,
2001-06-05 00:00:00+00:00,69.5999984741211,75.19999694824219,66.0,72.4000015258789,6613,,
2001-06-06 00:00:00+00:00,72.0,72.80000305175781,68.80000305175781,72.80000305175781,4925,,
2001-06-07 00:00:00+00:00,72.80000305175781,76.80000305175781,72.4000015258789,76.80000305175781,7225,,
2001-06-08 00:00:00+00:00,77.5999984741211,80.80000305175781,76.4000015258789,79.19999694824219,7500,,
2001-06-11 00:00:00+00:00,77.19999694824219,78.0,76.0,76.08000183105469,1325,,
2001-06-12 00:00:00+00:00,76.08000183105469,83.19999694824219,75.19999694824219,82.08000183105469,4788,,
2001-06-13 00:00:00+00:00,84.0,84.80000305175781,80.80000305175781,80.80000305175781,5263,,
2001-06-14 00:00:00+00:00,81.19999694824219,81.19999694824219,77.19999694824219,77.5999984741211,1463,,
2001-06-15 00:00:00+00:00,78.4000015258789,78.4000015258789,76.0,77.5999984741211,2100,,
2001-06-18 00:00:00+00:00,77.5999984741211,81.19999694824219,77.19999694824219,81.19999694824219,1238,,
2001-06-19 00:00:00+00:00,82.0,82.80000305175781,81.19999694824219,82.0,2113,,
2001-06-20 00:00:00+00:00,82.4000015258789,82.4000015258789,79.19999694824219,79.27999877929688,2188,,
2001-06-21 00:00:00+00:00,78.80000305175781,80.0,78.0,79.19999694824219,2213,,
2001-06-22 00:00:00+00:00,78.4000015258789,80.0,76.80000305175781,79.19999694824219,2350,,
2001-06-25 00:00:00+00:00,79.83999633789062,80.55999755859375,79.19999694824219,79.5999984741211,938,,
2001-06-26 00:00:00+00:00,80.0,80.87999725341797,78.80000305175781,80.80000305175781,2588,,
2001-06-27 00:00:00+00:00,81.04000091552734,81.5999984741211,80.80000305175781,80.80000305175781,1188,,
2001-06-28 00:00:00+00:00,80.80000305175781,81.27999877929688,80.80000305175781,81.19999694824219,1438,,
2001-06-29 00:00:00+00:00,81.19999694824219,81.5999984741211,80.4000015258789,81.19999694824219,1125,,
2001-07-02 00:00:00+00:00,81.91999816894531,82.0,79.5999984741211,80.72000122070312,1150,,
2001-07-03 00:00:00+00:00,80.4000015258789,84.4000015258789,80.0,84.4000015258789,2625,,
2001-07-05 00:00:00+00:00,85.19999694824219,88.0,84.4000015258789,86.0,3575,,
2001-07-06 00:00:00+00:00,86.4000015258789,86.4000015258789,85.19999694824219,85.5999984741211,288,,
2001-07-09 00:00:00+00:00,84.80000305175781,85.19999694824219,79.91999816894531,80.4000015258789,4575,,
2001-07-10 00:00:00+00:00,80.4000015258789,80.4000015258789,79.68000030517578,80.31999969482422,888,,
2001-07-11 00:00:00+00:00,80.0,81.19999694824219,78.4000015258789,81.19999694824219,2313,,
2001-07-12 00:00:00+00:00,81.5999984741211,81.5999984741211,78.80000305175781,81.19999694824219,1788,,
2001-07-13 00:00:00+00:00,80.4000015258789,80.4000015258789,75.19999694824219,79.12000274658203,3313,,
2001-07-16 00:00:00+00:00,79.19999694824219,79.19999694824219,78.0,79.12000274658203,888,,
2001-07-17 00:00:00+00:00,78.0,78.4000015258789,72.80000305175781,73.83999633789062,2738,,
2001-07-18 00:00:00+00:00,74.0,74.4000015258789,68.0,71.19999694824219,3050,,
2001-07-19 00:00:00+00:00,72.0,73.91999816894531,71.19999694824219,73.68000030517578,3125,,
2001-07-20 00:00:00+00:00,73.5999984741211,73.5999984741211,72.0,73.5999984741211,788,,
2001-07-23 00:00:00+00:00,73.83999633789062,74.0,72.80000305175781,73.5999984741211,1200,,
2001-07-24 00:00:00+00:00,72.80000305175781,74.0,72.80000305175781,73.5999984741211,1088,,
2001-07-25 00:00:00+00:00,73.83999633789062,73.91999816894531,72.0,73.19999694824219,488,,
2001-07-26 00:00:00+00:00,72.4000015258789,72.80000305175781,70.31999969482422,72.0,850,,
2001-07-27 00:00:00+00:00,72.4000015258789,72.4000015258789,68.0,72.0,1950,,
2001-07-30 00:00:00+00:00,72.4000015258789,73.19999694824219,71.19999694824219,72.80000305175781,413,,
2001-07-31 00:00:00+00:00,73.19999694824219,73.5999984741211,68.95999908447266,72.0,1613,,
2001-08-01 00:00:00+00:00,71.5999984741211,71.83999633789062,70.4000015258789,71.12000274658203,388,,
2001-08-02 00:00:00+00:00,68.80000305175781,70.0,66.80000305175781,67.19999694824219,1850,,
2001-08-03 00:00:00+00:00,68.0,68.4000015258789,66.80000305175781,68.4000015258789,1125,,
2001-08-06 00:00:00+00:00,68.0,68.4000015258789,66.0,68.0,1263,,
2001-08-07 00:00:00+00:00,67.19999694824219,67.19999694824219,62.79999923706055,63.59999847412109,2300,,
2001-08-08 00:00:00+00:00,62.79999923706055,65.5999984741211,59.20000076293945,64.80000305175781,4200,,
2001-08-09 00:00:00+00:00,65.19999694824219,66.31999969482422,64.0,65.91999816894531,1825,,
2001-08-10 00:00:00+00:00,66.4000015258789,70.0,66.4000015258789,68.80000305175781,3375,,
2001-08-13 00:00:00+00:00,68.80000305175781,74.4000015258789,68.80000305175781,74.4000015258789,3275,,
2001-08-14 00:00:00+00:00,74.4000015258789,74.4000015258789,68.80000305175781,70.80000305175781,2363,,
2001-08-15 00:00:00+00:00,71.19999694824219,74.0,70.4000015258789,73.19999694824219,2063,,
2001-08-16 00:00:00+00:00,73.5999984741211,74.0,72.80000305175781,72.87999725341797,1150,,
2001-08-17 00:00:00+00:00,73.19999694824219,74.4000015258789,72.80000305175781,73.76000213623047,1125,,
2001-08-20 00:00:00+00:00,73.91999816894531,74.0,71.5999984741211,71.5999984741211,1850,,
2001-08-21 00:00:00+00:00,72.4000015258789,72.4000015258789,70.4000015258789,70.80000305175781,1375,,
2001-08-22 00:00:00+00:00,71.5999984741211,71.5999984741211,69.19999694824219,69.5999984741211,738,,
2001-08-23 00:00:00+00:00,69.5999984741211,70.0,68.80000305175781,68.80000305175781,663,,
2001-08-24 00:00:00+00:00,68.4000015258789,70.80000305175781,68.4000015258789,70.0,2650,,
2001-08-27 00:00:00+00:00,69.5999984741211,70.0,68.80000305175781,69.5999984741211,850,,
2001-08-28 00:00:00+00:00,69.5999984741211,69.5999984741211,68.4800033569336,69.5199966430664,275,,
2001-08-29 00:00:00+00:00,69.19999694824219,69.83999633789062,68.80000305175781,69.83999633789062,450,,
2001-08-30 00:00:00+00:00,69.83999633789062,69.83999633789062,69.83999633789062,69.83999633789062,75,,
2001-08-31 00:00:00+00:00,69.5999984741211,69.5999984741211,67.19999694824219,68.80000305175781,1200,,
2001-09-04 00:00:00+00:00,68.0,69.27999877929688,66.4000015258789,67.12000274658203,1325,,
2001-09-05 00:00:00+00:00,67.12000274658203,67.19999694824219,64.80000305175781,66.23999786376953,2175,,
2001-09-06 00:00:00+00:00,66.4000015258789,66.80000305175781,65.19999694824219,65.27999877929688,1338,,
2001-09-07 00:00:00+00:00,64.80000305175781,64.80000305175781,62.79999923706055,64.31999969482422,2275,,
2001-09-10 00:00:00+00:00,63.27999877929688,68.80000305175781,63.27999877929688,68.80000305175781,1288,,
2001-09-17 00:00:00+00:00,118.0,118.0,81.19999694824219,87.68000030517578,46550,,
2001-09-18 00:00:00+00:00,96.0,96.8000030517578,82.4000015258789,83.5999984741211,13888,,
2001-09-19 00:00:00+00:00,84.0,87.04000091552734,76.08000183105469,78.4800033569336,7988,,
2001-09-20 00:00:00+00:00,78.0,84.0,78.0,80.80000305175781,17688,,
2001-09-21 00:00:00+00:00,81.19999694824219,82.0,72.16000366210938,79.91999816894531,8063,,
2001-09-24 00:00:00+00:00,80.0,95.5999984741211,80.0,92.87999725341795,10525,,
2001-09-25 00:00:00+00:00,92.0,92.4000015258789,83.19999694824219,88.4000015258789,6375,,
2001-09-26 00:00:00+00:00,88.80000305175781,98.0,88.80000305175781,92.8000030517578,23725,,
2001-09-27 00:00:00+00:00,92.8000030517578,92.8000030517578,85.5999984741211,88.0,9500,,
2001-09-28 00:00:00+00:00,88.0,95.1999969482422,86.0,94.4800033569336,10900,,
2001-10-01 00:00:00+00:00,95.1999969482422,98.23999786376952,94.0,94.0,6463,,
2001-10-02 00:00:00+00:00,94.08000183105467,94.08000183105467,84.0,84.87999725341797,6200,,
2001-10-03 00:00:00+00:00,83.5999984741211,88.80000305175781,81.5999984741211,86.80000305175781,8175,,
2001-10-04 00:00:00+00:00,86.0,91.12000274658205,84.0,90.0,10463,,
2001-10-05 00:00:00+00:00,90.8000030517578,96.16000366210938,90.4000015258789,94.0,10625,,
2001-10-08 00:00:00+00:00,94.4000015258789,95.36000061035156,87.5999984741211,89.5999984741211,8525,,
2001-10-09 00:00:00+00:00,91.5999984741211,108.0,88.4000015258789,106.8000030517578,22550,,
2001-10-10 00:00:00+00:00,106.8000030517578,106.8000030517578,96.4000015258789,99.68000030517578,11363,,
2001-10-11 00:00:00+00:00,100.0,100.0,96.8000030517578,97.5999984741211,4363,,
2001-10-12 00:00:00+00:00,97.5999984741211,109.1999969482422,96.0,107.5999984741211,19600,,
2001-10-15 00:00:00+00:00,108.0,114.31999969482422,106.95999908447266,113.68000030517578,16088,,
2001-10-16 00:00:00+00:00,115.27999877929688,120.0,111.1999969482422,119.1999969482422,15438,,
2001-10-17 00:00:00+00:00,119.1999969482422,119.1999969482422,112.0,112.72000122070312,6438,,
2001-10-18 00:00:00+00:00,112.0,116.72000122070312,106.4000015258789,106.4000015258789,15925,,
2001-10-19 00:00:00+00:00,104.95999908447266,119.91999816894533,101.68000030517578,117.83999633789062,22913,,
2001-10-22 00:00:00+00:00,119.1999969482422,124.8000030517578,112.0,118.0,14338,,
2001-10-23 00:00:00+00:00,118.23999786376952,119.12000274658205,112.08000183105467,116.4000015258789,4838,,
2001-10-24 00:00:00+00:00,116.0,116.0,112.0,114.0,13275,,
2001-10-25 00:00:00+00:00,114.0,119.1999969482422,110.0,119.04000091552734,4100,,
2001-10-26 00:00:00+00:00,118.4000015258789,122.0,116.0,121.1999969482422,8188,,
2001-10-29 00:00:00+00:00,121.83999633789062,129.83999633789062,120.0,129.36000061035156,16538,,
2001-10-30 00:00:00+00:00,128.0,129.1999969482422,122.0,126.0,6400,,
2001-10-31 00:00:00+00:00,125.5999984741211,136.32000732421875,125.5999984741211,136.16000366210938,16250,,
2001-11-01 00:00:00+00:00,137.9199981689453,143.0399932861328,132.0,134.39999389648438,10775,,
2001-11-02 00:00:00+00:00,132.0,134.0,128.39999389648438,132.63999938964844,4813,,
2001-11-05 00:00:00+00:00,132.0,132.0,128.0,128.8000030517578,6750,,
2001-11-06 00:00:00+00:00,128.0,128.0,114.0,123.04000091552734,15488,,
2001-11-07 00:00:00+00:00,121.04000091552734,122.0,113.5999984741211,121.04000091552734,10138,,
2001-11-08 00:00:00+00:00,120.8000030517578,135.52000427246094,118.08000183105467,134.32000732421875,10725,,
2001-11-09 00:00:00+00:00,132.32000732421875,140.0,132.32000732421875,134.8000030517578,12488,,
2001-11-12 00:00:00+00:00,131.60000610351562,134.8000030517578,130.0,131.1999969482422,4000,,
2001-11-13 00:00:00+00:00,130.39999389648438,130.39999389648438,116.55999755859376,120.8000030517578,9950,,
2001-11-14 00:00:00+00:00,119.1999969482422,119.1999969482422,114.0,116.0,8175,,
2001-11-15 00:00:00+00:00,114.4000015258789,122.4000015258789,114.0,122.0,6700,,
2001-11-16 00:00:00+00:00,122.0,131.1999969482422,122.0,128.39999389648438,5663,,
2001-11-19 00:00:00+00:00,128.39999389648438,128.8000030517578,123.1999969482422,126.4000015258789,3625,,
2001-11-20 00:00:00+00:00,124.4000015258789,128.8000030517578,124.4000015258789,128.39999389648438,6938,,
2001-11-21 00:00:00+00:00,128.0,131.9199981689453,128.0,130.0,2400,,
2001-11-23 00:00:00+00:00,130.8000030517578,132.0,127.76000213623048,130.0,1413,,
2001-11-26 00:00:00+00:00,130.39999389648438,130.39999389648438,121.5999984741211,121.5999984741211,3300,,
2001-11-27 00:00:00+00:00,120.0,120.0,114.8000030517578,120.0,9500,,
2001-11-28 00:00:00+00:00,119.1999969482422,120.0,114.0,117.1999969482422,4200,,
2001-11-29 00:00:00+00:00,116.0,116.55999755859376,114.4800033569336,116.0,4225,,
2001-11-30 00:00:00+00:00,118.0,128.0,118.0,127.1999969482422,8813,,
2001-12-03 00:00:00+00:00,128.72000122070312,140.8000030517578,128.72000122070312,132.0,9175,,
2001-12-04 00:00:00+00:00,133.9199981689453,143.1999969482422,132.8000030517578,143.1999969482422,13038,,
2001-12-05 00:00:00+00:00,144.0,149.1999969482422,138.8000030517578,142.0,17488,,
2001-12-06 00:00:00+00:00,140.8000030517578,145.60000610351562,138.39999389648438,145.60000610351562,5825,,
2001-12-07 00:00:00+00:00,147.60000610351562,148.0,144.39999389648438,146.8000030517578,3900,,
2001-12-10 00:00:00+00:00,147.60000610351562,147.60000610351562,143.60000610351562,146.39999389648438,3250,,
2001-12-11 00:00:00+00:00,146.8000030517578,151.36000061035156,146.0,151.36000061035156,6050,,
2001-12-12 00:00:00+00:00,152.0,155.60000610351562,144.16000366210938,148.0,14288,,
2001-12-13 00:00:00+00:00,147.1999969482422,147.60000610351562,143.60000610351562,147.60000610351562,7400,,
2001-12-14 00:00:00+00:00,149.60000610351562,154.0,144.39999389648438,146.0,3638,,
2001-12-17 00:00:00+00:00,145.9199981689453,151.60000610351562,144.8000030517578,148.0,3200,,
2001-12-18 00:00:00+00:00,148.8000030517578,149.60000610351562,143.67999267578125,144.8000030517578,2400,,
2001-12-19 00:00:00+00:00,144.8000030517578,151.1199951171875,144.8000030517578,151.1199951171875,4688,,
2001-12-20 00:00:00+00:00,150.39999389648438,151.52000427246094,146.8800048828125,146.8800048828125,4575,,
2001-12-21 00:00:00+00:00,147.52000427246094,148.39999389648438,143.1999969482422,145.44000244140625,5088,,
2001-12-24 00:00:00+00:00,146.39999389648438,148.39999389648438,146.39999389648438,148.0800018310547,825,,
2001-12-26 00:00:00+00:00,147.1999969482422,148.47999572753906,142.8000030517578,143.83999633789062,1550,,
2001-12-27 00:00:00+00:00,142.8000030517578,144.8000030517578,142.0,143.60000610351562,8475,,
2001-12-28 00:00:00+00:00,143.1999969482422,145.1999969482422,142.8000030517578,143.60000610351562,1788,,
2001-12-31 00:00:00+00:00,143.75999450683594,145.52000427246094,141.1999969482422,145.52000427246094,3413,,
2002-01-02 00:00:00+00:00,145.52000427246094,145.52000427246094,140.0,140.0,16325,,
2002-01-03 00:00:00+00:00,139.60000610351562,140.0,128.0,131.60000610351562,37113,,
2002-01-04 00:00:00+00:00,129.1999969482422,133.1999969482422,127.68000030517578,130.8000030517578,6538,,
2002-01-07 00:00:00+00:00,131.60000610351562,132.8000030517578,116.8000030517578,132.0,20163,,
2002-01-08 00:00:00+00:00,135.1999969482422,135.60000610351562,128.0,134.8000030517578,5550,,
2002-01-09 00:00:00+00:00,134.0,134.0,131.1999969482422,131.1999969482422,1775,,
2002-01-10 00:00:00+00:00,129.1999969482422,129.1999969482422,123.1999969482422,125.5999984741211,7500,,
2002-01-11 00:00:00+00:00,126.8000030517578,127.1999969482422,124.0,125.5999984741211,2213,,
2002-01-14 00:00:00+00:00,124.8000030517578,124.8000030517578,119.5999984741211,120.4000015258789,4963,,
2002-01-15 00:00:00+00:00,121.1999969482422,122.0,110.4800033569336,112.8000030517578,6800,,
2002-01-16 00:00:00+00:00,112.0,112.63999938964844,102.87999725341795,108.87999725341795,8788,,
2002-01-17 00:00:00+00:00,108.4000015258789,109.5999984741211,104.0,105.5999984741211,2700,,
2002-01-18 00:00:00+00:00,104.8000030517578,111.1999969482422,103.1999969482422,108.8000030517578,3300,,
2002-01-22 00:00:00+00:00,109.91999816894533,111.83999633789062,107.1999969482422,107.1999969482422,1325,,
2002-01-23 00:00:00+00:00,106.8000030517578,109.5999984741211,104.0,108.4800033569336,7288,,
2002-01-24 00:00:00+00:00,108.4800033569336,113.91999816894533,108.4800033569336,109.1999969482422,3300,,
2002-01-25 00:00:00+00:00,108.8000030517578,114.0,108.8000030517578,113.83999633789062,3188,,
2002-01-28 00:00:00+00:00,113.83999633789062,118.4000015258789,108.55999755859376,108.95999908447266,8800,,
2002-01-29 00:00:00+00:00,110.72000122070312,110.72000122070312,106.08000183105467,106.4800033569336,1863,,
2002-01-30 00:00:00+00:00,107.1999969482422,108.0,104.0,104.08000183105467,2538,,
2002-01-31 00:00:00+00:00,105.1999969482422,105.1999969482422,96.95999908447266,101.04000091552734,5000,,
2002-02-01 00:00:00+00:00,100.4000015258789,100.4000015258789,96.8000030517578,96.8000030517578,2150,,
2002-02-04 00:00:00+00:00,96.8000030517578,96.87999725341795,90.4000015258789,92.4000015258789,6313,,
2002-02-05 00:00:00+00:00,91.5999984741211,102.31999969482422,90.4000015258789,101.5999984741211,6838,,
2002-02-06 00:00:00+00:00,100.8000030517578,106.0,100.8000030517578,104.63999938964844,7100,,
2002-02-07 00:00:00+00:00,104.63999938964844,116.55999755859376,104.63999938964844,115.68000030517578,10738,,
2002-02-08 00:00:00+00:00,116.55999755859376,120.63999938964844,108.0,113.91999816894533,10813,,
2002-02-11 00:00:00+00:00,114.63999938964844,114.63999938964844,104.8000030517578,106.4000015258789,3513,,
2002-02-12 00:00:00+00:00,106.0,106.0,101.04000091552734,104.0,2825,,
2002-02-13 00:00:00+00:00,104.8000030517578,105.44000244140624,103.68000030517578,104.8000030517578,2075,,
2002-02-14 00:00:00+00:00,104.8000030517578,106.4000015258789,104.8000030517578,106.0,1613,,
2002-02-15 00:00:00+00:00,106.0,106.0,100.8000030517578,101.27999877929688,2150,,
2002-02-19 00:00:00+00:00,102.0,102.0,98.4000015258789,101.1999969482422,2688,,
2002-02-20 00:00:00+00:00,99.5999984741211,99.5999984741211,95.1999969482422,98.4000015258789,2413,,
2002-02-21 00:00:00+00:00,97.44000244140624,97.44000244140624,95.1999969482422,96.0,1775,,
2002-02-22 00:00:00+00:00,96.0,108.0,94.4000015258789,108.0,2463,,
2002-02-25 00:00:00+00:00,108.31999969482422,108.31999969482422,102.0,103.91999816894533,1713,,
2002-02-26 00:00:00+00:00,104.8000030517578,104.8000030517578,101.68000030517578,104.4000015258789,1550,,
2002-02-27 00:00:00+00:00,104.95999908447266,112.0,104.95999908447266,109.44000244140624,4863,,
2002-02-28 00:00:00+00:00,109.5999984741211,114.87999725341795,109.5999984741211,114.0,6550,,
2002-03-01 00:00:00+00:00,115.1999969482422,120.4000015258789,114.4000015258789,116.8000030517578,8625,,
2002-03-04 00:00:00+00:00,119.1999969482422,119.1999969482422,116.72000122070312,118.4000015258789,4150,,
2002-03-05 00:00:00+00:00,119.1999969482422,120.0,116.0,116.0,2938,,
2002-03-06 00:00:00+00:00,115.1999969482422,115.91999816894533,112.0,115.5199966430664,4300,,
2002-03-07 00:00:00+00:00,115.1999969482422,116.31999969482422,111.1999969482422,111.91999816894533,4313,,
2002-03-08 00:00:00+00:00,112.8000030517578,114.08000183105467,111.1999969482422,114.08000183105467,2188,,
2002-03-11 00:00:00+00:00,114.4000015258789,114.4000015258789,110.4000015258789,112.0,2050,,
2002-03-12 00:00:00+00:00,111.5999984741211,112.0,111.1999969482422,112.0,488,,
2002-03-13 00:00:00+00:00,111.5999984741211,111.5999984741211,108.4000015258789,111.1999969482422,1550,,
2002-03-14 00:00:00+00:00,110.0,110.0,108.0,108.0,2525,,
2002-03-15 00:00:00+00:00,108.08000183105467,108.08000183105467,106.0,106.08000183105467,3013,,
2002-03-18 00:00:00+00:00,106.08000183105467,107.83999633789062,106.08000183105467,107.83999633789062,275,,
2002-03-19 00:00:00+00:00,107.91999816894533,108.0,106.8000030517578,107.91999816894533,1300,,
2002-03-20 00:00:00+00:00,107.91999816894533,113.91999816894533,107.1999969482422,113.91999816894533,9500,,
2002-03-21 00:00:00+00:00,114.0,119.44000244140624,114.0,115.1999969482422,10313,,
2002-03-22 00:00:00+00:00,115.5999984741211,115.5999984741211,111.1999969482422,112.0,2075,,
2002-03-25 00:00:00+00:00,112.95999908447266,117.5999984741211,112.87999725341795,114.4000015258789,2963,,
2002-03-26 00:00:00+00:00,116.0,119.91999816894533,116.0,118.4000015258789,13275,,
2002-03-27 00:00:00+00:00,120.0,125.5999984741211,120.0,124.63999938964844,9738,,
2002-03-28 00:00:00+00:00,126.95999908447266,126.95999908447266,122.0,124.31999969482422,3913,,
2002-04-01 00:00:00+00:00,126.0,126.0,117.27999877929688,117.27999877929688,11750,,
2002-04-02 00:00:00+00:00,116.0,116.0,108.0,110.8000030517578,10763,,
2002-04-03 00:00:00+00:00,112.0,112.0,109.04000091552734,110.55999755859376,750,,
2002-04-04 00:00:00+00:00,110.4000015258789,112.0,105.68000030517578,106.8000030517578,9513,,
2002-04-05 00:00:00+00:00,106.0,107.91999816894533,104.4000015258789,104.4800033569336,3388,,
2002-04-08 00:00:00+00:00,103.91999816894533,104.0,96.8000030517578,96.8000030517578,18575,,
2002-04-09 00:00:00+00:00,97.5999984741211,99.5999984741211,94.4000015258789,95.83999633789062,10500,,
2002-04-10 00:00:00+00:00,96.72000122070312,98.4000015258789,94.8000030517578,95.91999816894533,2700,,
2002-04-11 00:00:00+00:00,96.8000030517578,96.8000030517578,94.0,94.4000015258789,1588,,
2002-04-12 00:00:00+00:00,94.4000015258789,94.4000015258789,81.5999984741211,87.91999816894531,11838,,
2002-04-15 00:00:00+00:00,87.5999984741211,88.0,84.80000305175781,85.68000030517578,4113,,
2002-04-16 00:00:00+00:00,85.5999984741211,87.83999633789062,83.5999984741211,87.04000091552734,5813,,
2002-04-17 00:00:00+00:00,87.5999984741211,96.87999725341795,87.5999984741211,94.4000015258789,3200,,
2002-04-18 00:00:00+00:00,94.8000030517578,95.12000274658205,92.8000030517578,93.1999969482422,1300,,
2002-04-19 00:00:00+00:00,92.4000015258789,92.4000015258789,82.0,88.80000305175781,10038,,
2002-04-22 00:00:00+00:00,89.5999984741211,89.5999984741211,84.0,88.0,3125,,
2002-04-23 00:00:00+00:00,87.19999694824219,87.19999694824219,84.4000015258789,86.4000015258789,2413,,
2002-04-24 00:00:00+00:00,86.4000015258789,94.4800033569336,86.4000015258789,90.4000015258789,7688,,
2002-04-25 00:00:00+00:00,89.19999694824219,100.0,89.19999694824219,96.08000183105467,5475,,
2002-04-26 00:00:00+00:00,96.0,96.0,92.0,92.8000030517578,2763,,
